local_uri,alt_text
images/8f18fdea66d3c9439b3ecd0deb656be5f4d2dbcf_Image_002.jpg,"Figure 2 is a chart illustrating participants' ratings of their confidence in capturing all the important information while speaking while working. The chart has 6 mini bar charts. On the left are 3 mini bar charts for the concurrent think-aloud condition, and on the right are 3 mini bar charts for the retrospective think-aloud condition. For each condition, there is a mini bar chart per domain (i.e., coding, models, and slides). First we describe the concurrent think-aloud ratings: For concurrent think-aloud for the coding domain, there are 3 bars, from left: an orange bar of height 1 (i.e., 1 participant out of 4) for ""not confident"", a bar of height 0 for ""neutral"", and a green bar of height 3 for ""confident"". For concurrent think-aloud for the models domain, there are 3 bars, from left: an orange bar of height 2 for ""not confident"", a yellow bar of height 2 for ""neutral"", and a bar of height 0 for ""confident"". For concurrent think-aloud for the slides domain, there are 3 bars, from left: an orange bar of height 1 for ""not confident"", a bar of height 0 for ""neutral"", and a green bar of height 3 for ""confident"". For retrospective think-aloud for the coding domain, there are 3 bars, from left: an orange bar of height 2 for ""not confident"", a bar of height 0 for ""neutral"", and a green bar of height 2 for ""confident"". For retrospective think-aloud for the models domain, there are 3 bars, from left: a bar of height 0 for ""not confident"", a yellow bar of height 1 for ""neutral"", and a green bar of height 3 for ""confident"". For retrospective think-aloud for the slides domain, there are 3 bars, from left: a bar of height 0 for ""not confident"", a yellow bar of height 1 for ""neutral"", and a green bar of height 3 for ""confident"". Note that these categories are aggregations of the participant ratings from the 7-point Likert scale results (between 1-Very Not Confident, and 7-Very Confident). Ratings (1, 2, 3) have been aggregated into ""Not Confident"", rating (4) is ""Neutral"", and ratings (5, 6, 7) have been aggregated into ""Confident""."
images/8f18fdea66d3c9439b3ecd0deb656be5f4d2dbcf_Image_018.jpg,"Figure 8 is a chart illustrating participants' ratings of how much effort it took to document knowledge for think-aloud and traditional documentation techniques. The chart has 2 mini bar charts. On the left is the bar chart for the think-aloud condition. It has 3 bars, from left: a red bar of height 3 (i.e., 3 participants out of 12) for the category of ""high effort"", a yellow bar of height 3 for ""medium effort"", and a green bar of height 6 for ""low effort"". On the right is the bar chart for the traditional documentation condition. It has 3 bars, from left: a red bar of height 4 for the ""high effort"", a yellow bar of height 2 for ""medium effort"", and a green bar of height 6 for ""low effort"". Note that these categories are aggregations of the participant ratings from the 7-point Likert scale results (between 1-Very Low Effort, and 7-Very High Effort). Ratings (1, 2, 3) have been aggregated into ""low effort"", rating (4) is ""medium effort"", and ratings (5, 6, 7) have been aggregated into ""high effort""."
images/21e4fe87b1a374e69791fac357242a0ff64e93f3_Image_014.jpg,"Figure 5 presents four line charts of the results of Experiment 1. Blue hollow circles represent Young’s modulus E, orange hollow rectangles mean shear modulus G, and green hollow triangle indicate tensile strength. From left to right, it shows the distribution of E and G with different infill densities, the distribution of E and G with infill patterns, the distribution of tensile strength with different printing orientations, and the distribution of E and G with different printing orientations."
images/21e4fe87b1a374e69791fac357242a0ff64e93f3_Image_016.jpg,"Figure 6 presents four line charts of the results of Experiment 2 (tensile tests). Blue hollow circles represent the experimental results and orange hollow rectangles indicate theoretical predictions. From left to right, it shows the difference between experimental results and theoretical predictions in terms of varied spring wire thickness, spring diameter, number of coil turn, and spring length."
images/21e4fe87b1a374e69791fac357242a0ff64e93f3_Image_018.jpg,"Figure 7 presents four line charts of the results of Experiment 3 (torsion tests). Blue hollow circles represent the experimental results and orange hollow rectangles indicate theoretical predictions. From left to right, it shows the difference between experimental results and theoretical predictions in terms of varied spring wire thickness, spring diameter, number of coil turn, and spring length."
images/1c039ecfbef9bc19146b87920a0561570ff72732_Image_009.jpg,"A bar graph of the comprehension scores is shown. It shows a plot of the baseline and tool scores. The tools improve the performance in both cases, but the difference between the highlighting tool and the baseline is larger than the different between the pausing tool and the baseline."
images/992b6d5ea3b2da2d7b98a48b86e011b067a7c679_Image_003.jpg,Graph detailing the action spectrum for the light wavelength determined to be most effective for treating Seasonal Affective Disorder-related symptoms.
images/fa83fb659bbf9efb4b4a56e6a933c155c87c201e_Image_013.png,scatter plot and correlation line between social support and depression for people who have reported discrimination and those who have not
images/fa83fb659bbf9efb4b4a56e6a933c155c87c201e_Image_015.png,bar chart for level of significance from the day before to two days after the discrimination events
images/6ec41b668075f3053375de627be63b5661867880_Image_003.jpg,"Figure 2 illustrates the four representative types of selection errors of hierarchical pie menu interface using eye gaze input.     Figure 2 b, c, and ,d illustrates each of three types of errors which affected by size of pie menu. Those figures show how the size affect each errors.     Figure 2 f illustrates the content bound rule which consider balancing the overshoot errors and the incorrect selection errors."
images/6ec41b668075f3053375de627be63b5661867880_Image_005.jpg,"Figure 4 illustrates the results of experiment 1. Information Trasfer Rate tend to increase as enlarging the size of pie menu in experienced trials, but, in novice trials, it is tend to decrease as enlarging the size of pie.     Completion time tend to increase as enlarging the size of pie menu in novice trials, but, in experienced trials, the size of pie did not affect the completion time.     Error rate tend to decreas as enlarging the size of pie in both novice and experienced trials. However, in novice tirals of 4x4x4 layout and 8x8 layout, the largest pie generated more errors than the smaller sized pies. It is because of the misread errors caused by poor visual acuity of the peripheral regions of the display."
images/6ec41b668075f3053375de627be63b5661867880_Image_006.jpg,"Figure 5 shows the total number of errors per different size of pies. Major error types are the overshoot errors and the incorrect selection errors.    In novice trials,   76 overshoot errros, 26 incorrect selection errors, 30 False Activation errors, 4 misread errors, and 5 blinking errors occur in small size pie condition.    49 overshoot errros, 17 incorrect selection errors, 16 False Activation errors, 14 misread errors, and 2 blinking errors occur in medium size pie condition.    31 overshoot errros, 37 incorrect selection errors, 11 False Activation errors, 35 misread errors, and 7 blinking errors occur in large size pie condition.    In experienced trials,   62 overshoot errros, 30 incorrect selection errors, 21 False Activation errors, 2 misread errors, and 3 blinking errors occur in small size pie condition.    37 overshoot errros, 19 incorrect selection errors, 7 False Activation errors, 1 misread errors, and 3 blinking errors occur in medium size pie condition.    20 overshoot errros, 18 incorrect selection errors, 5 False Activation errors, 0 misread errors, and 2 blinking errors occur in large size pie condition."
images/6ec41b668075f3053375de627be63b5661867880_Image_010.jpg,"Figure 9 illustrates the results of experiment 2.     Information Trasfer Rates were equivalent across the different depth and the granularity in novice trials. In experienced trials, those are also equivalent across the different granularities with 3 depth hierarchy. however, the information transfer rate tend to increase as increasing the granularity with 2 depth hierachy.     Completion time tend to increase as increasing both the granularity and the depth in both novice and experienced trials.    Error rate tend to increase as increasing both the granularity and the depth in both novice and experienced trials. Figure 9 c show that the overshoot errors not much occur while using StickyPie."
images/a5b078260bddc6569886accc4e1a6e0199f11d2b_Image_003.jpg,"Results for the player experience questionnaire showing above-average experience on all subscales, and showing that the average experience for older adults and caregivers revealed no significant differences."
images/243a694be1b17c4018272ecce46685ad24b079a6_Image_007.jpg,A bar graph comparing the model performance of the four models across the there sound categories. Values given in text.
images/28636cf804c2520de41a7a7ff4392d173ba98a7b_Image_006.png,A bar graph showing the timing results for the NMI group from the categorical input experiment.
images/71219f2574c484c41e730c3ab758af92ac942400_Image_005.jpg,"A histogram of unique popular GIFs we saw in our Twitter sample. The most popular GIF on the left exceeds 1000 uses, and the graph quickly tapers off after around 200 GIFs. After that, most are below 50 uses. The graph is displayed in a logarithmic scale, yet still tapers off quickly."
images/56f28fa646fe7fc259ec368577db46f0acc317a5_Image_008.png,"A stacked bar graph with each participant placed on the x-axis and the number of sound classes on the y-axis. P9 and P4 each recorded between 25-30 sound classes; eight participants each recorded between 15-20; and P10 and P11 recorded between 10-15. 103 classes were indoor mechanical sounds, 59 were presence of people or pets, 30 were non-urgent alerts, 22 were outdoor background, 11 were urgent alerts, and 18 were other sounds."
images/b5cff6a8e605b87e828405a2bb7cbdd0275470d0_Image_004.jpg,"Example plot showcasing the waveforms for facing and not facing, the FFT with HLBR features and the cross correlation between the wave forms."
images/b5cff6a8e605b87e828405a2bb7cbdd0275470d0_Image_033.jpg,Effect of distance is seen here in the LDA plots. As the distance increases the difference between the two components decreases.
images/fdc69738f68745f1b11b269d30f9482fb428480b_Image_008.jpg,"Three column charts are shown horizontally. The first chart is labelled ""Complexity of Haptic w/ Visual"" and has shows decreasing utility moving right from Simple, to Tacton, to none.    The second chart is labelled Sound characteristics and shows decreasing utility moving right, from Identity, to Direction, to Loudness.     The last chart, labelled filtering options, shows decreasing utility moving from Identity to Direction to Loudness."
images/fdc69738f68745f1b11b269d30f9482fb428480b_Image_009.jpg,"Three column charts are shown horizontally. The first chart is labelled ""Complexity of Haptic w/ Visual"" and has shows decreasing utility moving right from Simple, to Tacton, to none.    The second chart is labelled Sound characteristics and shows decreasing utility moving right, from Identity, to Direction, to Loudness.     The last chart, labelled filtering options, shows decreasing utility moving from Identity to Direction to Loudness."
images/2fafd8b528727f4966cff89a1d5aaa0ec37231b7_Image_008.jpg,"""A table showing the average results of our experiment for each of the tested displays. On the MS table the average detection time was 50ms without the light sensor and 190ms with the light sensor. The position error was 1.5mm and the angle error was -0.78 degree. In 2.2% of all trials on the MS table only one marker was detected. On the PPI table, the average detection time was 65ms without the light sensor and 176ms with the light sensor. The position error was 2.1mm and the angle error was -1.84 degree. In 2.5% of all the trials on the PPI table only one marker was detected. On the iPad the average detection time was 55 without the light sensor and 167ms with the light sensor. The position error was 2.5mm and the angle error was -1.94 degree. In 3.5% of all the trials on the iPad only one marker was detected."""
images/148da4b210ceaa6d9699fd242a97d0739e460e12_Image_008.gif,"Timelines for each participant, showing that their use of the TInkercad mode increases over the study session."
images/148da4b210ceaa6d9699fd242a97d0739e460e12_Image_009.gif,"Bar chart showing subjective ratings of the unlockable features on usefulness, fun, and how annoying or disruptive they were perceived to be."
images/148da4b210ceaa6d9699fd242a97d0739e460e12_Image_010.gif,Bar charts showing that the control and experimental conditions were rated about the same in both fun and cognitive load.
images/148da4b210ceaa6d9699fd242a97d0739e460e12_Image_011.gif,Bar charts comparing the time to complete the three transfer tasks in the control and experimental conditions.
images/7824023f283bc0823a431cf16ae25786ae3a598c_Image_007.jpg,"Figure 5: ""Participant responses to the workload of different grip postures.  Graphs are centered around the neutral response, with the proportion  of positive and negative responses on the right and left side, respectively."""
images/f6adebe7eecae77ae926fe3b68c655318c15a8ef_Image_006.png,"Figure 3: Three images with blocks of barplots that show differences between conditions. The first image contrasts the PXI measures showing consistently higher average scores for the NPQ condition. The second image shows scores almost identical bars for Disclosure Failure WC, higher scores for Questionnaire on Disclosure Life WC, and higher scores for NPQ on QuestionsAnswered. The third image shows that Questionnaire had higher scores on objective intimacy while scores on perceived intimacy were substantially higher for NPQ."
images/f6adebe7eecae77ae926fe3b68c655318c15a8ef_Image_007.png,"Figure 3: Three images with blocks of barplots that show differences between conditions. The first image contrasts the PXI measures showing consistently higher average scores for the NPQ condition. The second image shows scores almost identical bars for Disclosure Failure WC, higher scores for Questionnaire on Disclosure Life WC, and higher scores for NPQ on QuestionsAnswered. The third image shows that Questionnaire had higher scores on objective intimacy while scores on perceived intimacy were substantially higher for NPQ."
images/f6adebe7eecae77ae926fe3b68c655318c15a8ef_Image_008.png,"Figure 3: Three images with blocks of barplots that show differences between conditions. The first image contrasts the PXI measures showing consistently higher average scores for the NPQ condition. The second image shows scores almost identical bars for Disclosure Failure WC, higher scores for Questionnaire on Disclosure Life WC, and higher scores for NPQ on QuestionsAnswered. The third image shows that Questionnaire had higher scores on objective intimacy while scores on perceived intimacy were substantially higher for NPQ."
images/a38749fbb390ae3939225efb60a72157cfe7c396_Image_008.jpg,"Scatterplots showing the relationship between age and mean trial time for each of the four tasks.  For pointing, a fit line for participants with motor impairments goes from about 1 second at the younger end to about 1.2 seconds at the older end, and a fit line for participants without motor impairments goes from about 0.7 seconds at the younger end to about 1 second at the older end.  For dragging, a fit line for participants with motor impairments goes from about 1 second at the younger end to almost 2 seconds at the older end, and a fit line for participants without motor impairments goes from under 1 second at the younger end to about 1.5 at the older end.  For crossing, a fit line for participants with motor impairments goes from about 1 second at the younger end to about 1.2 seconds at the older end, and a fit line for participants without motor impairments goes from about 0.7 seconds at the younger end to about 1.2 seconds at the older end.  For steering, a fit line for participants with motor impairments goes from just under 2 seconds at the younger end to just over 2 seconds at the older end, and a fit line for participants without motor impairments goes from under 1.5 seconds at the younger end to about 2 seconds at the older end."
images/a38749fbb390ae3939225efb60a72157cfe7c396_Image_009.jpg,"Scatterplots showing the relationship between age and error rate for each of the four tasks.  For pointing, a fit line for participants with motor impairments goes from about 4% to about 2.5% from the younger to older ends, and a fit line for participants without motor impairments goes from about 2.5% to about 2% from the younger to older ends.  For dragging, a fit line for participants with motor impairments goes from about 2.5% to about 2% from the younger to older ends, and a fit line for participants without motor impairments goes from about 1.5% to about 1% from the younger to older ends.  For crossing, a fit line for participants with motor impairments goes from about 10% to about 6% from the younger to older ends, and a fit line for participants without motor impairments goes from about 8.5% to about 2% from the younger to older ends.  For steering, a fit line for participants with motor impairments goes from about 15% to about 15% from the younger to older ends, and a fit line for participants without motor impairments goes from about 8% to about 10% from the younger to older ends."
images/a38749fbb390ae3939225efb60a72157cfe7c396_Image_010.jpg,"Two scatterplots showing age and mean trial time relationship for the 32 fastest and 32 slowest participants. The fastest participants are mostly in the 18-40 range, with 3 people older than that, and include 7 participants who had reported motor impairments. The slowest participants are more dispersed in age, from just over 25 to almost 70, and include 5 participants without motor impairments."
images/a2c4f7c19d32134841d8fe6f90ee44a8fefe7b09_Image_008.jpg,"The first subfigure shows bar charts of Latitude levels wrist, forearm, and elbow combined with awareness schemes known and unknown.       The height of the bar chart represents the throughput result of each combination:       wrist x known: 3.047, wrist x unknown: 2.697, forearm x known: 3.020, forearm x unknown: 2.584, elbow x known: 2.822, elbow x unknown: 2.265.       Gray lines indicate significant pairs between wrist x known vs. elbow x known, wrist x unknown vs. forearm x unknown, wrist x unknown vs. elbow x unknown, forearm x known vs. elbow x known, and forearm x unknown vs. elbow x unknown.      The second subfigure shows bar charts of Height levels close, medium, and far combined with awareness schemes known and unknown.       The height of the bar chart represents the throughput result of each combination:       close x known: 3.059, close x unknown: 2.660, medium x known: 3.014, medium x unknown: 2.565, far x known: 2.815, far x unknown: 2.321.      Gray lines indicate significant pairs between close x known vs. far x known, close x unknown vs. medium x unknown, close x unknown vs. far x unknown, medium x known vs. far x known, and medium x unknown vs. far x unknown."
images/a2c4f7c19d32134841d8fe6f90ee44a8fefe7b09_Image_016.jpg,"The bar chart shows the throughput result of each combination of longitude levels (0-7) and latitude levels (0-2).       The values are (ordered in wrist, forearm, and elbow):       (N) 2.873, 2.827, 2.644;       (NW) 2.677, 2.673, 2.503;       (W) 2.765, 2.649, 2.386;       (SW) 2.880, 2.766, 2.373;      (S) 2.921, 2.790, 2.422;      (SE) 2.965, 2.809, 2.561;      (E) 2.951, 2.936, 2.704;      (NE) 2.943, 2.964, 2.752.      Gray lines indicate significant pairs between W x Wrist vs. W x Elbow, W x Forearm vs. W x Elbow, SW x Wrist vs. SW x Elbow, SW x Forearm vs. SW x Elbow, S x Wrist vs. S x Elbow, S x Forearm vs. S x Elbow, and SE x Wrist vs. SE x Elbow."
images/a2c4f7c19d32134841d8fe6f90ee44a8fefe7b09_Image_017.jpg,"The four subfigures present the main effects of the four independent variables.      The TP results are:      Subfigure a (Awareness Scheme): Known (2.963), Unknown (2.515), with significant difference;      Subfigure b (Longitude): N (2.782), NW (2.618), W (2.600), SW (2.673), S (2.711), SE (2.778), E (2.864), and NE (2.886), with significant differences between: N vs. NW, NW vs. E, NW vs. NE, W vs. E, W vs. NE, SW vs. E, SW vs. NE, and S vs. E;      Subfigure c (Latitude): Wrist (2.872), Forearm (2.802), and Elbow (2.543), with significant differences between all pairwise comparisons;      Subfigure d (Height): Close (2.859), Medium (2.790), and Far (2.568), with significant differences between all pairwise comparisons."
images/538460460d734a137cf6f6a87d57cf86c1a69a52_Image_003.jpg,"24 Likert-scale prompts and the distribution of students' responses from 'Strongly Disagree' to 'Strongly Agree'. 80 percent of students identified that they do not share videos during lecture, despite almost 70 percent who have access to webcams. 78 percent of students strongly favored the chat feature."
images/fc1256c7375baa5b98f5b69ae584f2e4f0fbffe7_Image_008.jpg,3D distribution of endpoints for each character. The top view and the left view show that the endpoints roughly follow a QWERTY layout.
images/fc1256c7375baa5b98f5b69ae584f2e4f0fbffe7_Image_009.jpg,3D distribution of endpoints for each character. The top view and the left view show that the endpoints roughly follow a QWERTY layout.
images/fc1256c7375baa5b98f5b69ae584f2e4f0fbffe7_Image_010.jpg,3D distribution of endpoints for each character. The top view and the left view show that the endpoints roughly follow a QWERTY layout.
images/fc1256c7375baa5b98f5b69ae584f2e4f0fbffe7_Image_011.jpg,3D distribution of endpoints for each character. The top view and the left view show that the endpoints roughly follow a QWERTY layout.
images/3f0f4f61812103e1ecdbd1a2ec01b4d923c147c9_Image_008.png,Description: image of a chart that has automatic adapation and no notification selected
images/574211ab6e038ddee2e964502fb0b8a07930805a_Image_008.jpg,"Figure 5:  A scatterplot of points overlaid over a color space.  Clockwise from the top left, the colors are blue, purple, red, yellow, green.  In this plot, most of the points are scattered relatively evenly over the top two-thirds of the space, though the bottom third is sparse.  A denser than average line of points shows up along the top border of the image."
images/3243dde72340fe11b84bf83a9cc4e54a8eb6402d_Image_003.png,"Figure 1 describes our data collection intervals among the computing students whose degree required to take the HCI intervention course. An identical survey was administered three times: at beginning of the HCI course (Pre-survey), at the end of the HCI course (Post-survey), and 18-24 months after the HCI course (Senior-survey)."
images/ce4b730f4eaddd98be36ce4ba95548a95a6d69fb_Image_006.jpg,Figure 4: Error bar of user ratings on how samples in different datasets state ideological stereotypes.
images/ce4b730f4eaddd98be36ce4ba95548a95a6d69fb_Image_011.jpg,Figure 6: Error bar of user ratings on how samples state ideological stereotypes.
images/428c50a13844b247cc6bff879d3bd34128ea3273_Image_003.jpg,"The figure shows the time it took to complete each trial, in route A and route B. Overall, route completion time are significantly reduced throughout the trials across all participants.  The figure also shows the error and recall rates of describing POIs and navigation instructions after performing each trial."
images/15e11b0e326f7122d819cb95c0ad84d2a8d581c8_Image_002.jpg,"This figure is divided into two parts: (a) and (b). 

Part (a) of the figure shows a stacked bar plot showing percentages of 6-point scale responses for different categories of User Initiative. The title is ""User Initiative"", the y-axis has 5 categories; ""Toggle Suggestions"", ""No Suggestions"", ""Suggestions"", ""Replace All"", and ""Automatic"". The x-axis shows percentage, centered at 0, and going up to 100 percent left and right. The scale responses for 1-3 are on the left side, and 4-6 are on the right side. It can be seen that for “Toggle Suggestions”, “No Suggestions”, and “Suggestions”, the majority of responses are on the right side, while for the “Replace All” and “Automatic” conditions, the majority of responses are on the left side.

For ""Toggle Suggestions"" 8.33% responded 1, 0% for 2, 0% for 3, 33.33% for 4, 33.33% for 5, and 25% for 6.
For ""No Suggestions"" 0% responded 1, 8.33% for 2, 8.33% for 3, 33.33% for 4, 16.67% for 5, and 33.33% for 6.
For ""Suggestions"" 0% responded 1, 8.33% for 2, 16.67% for 3, 16.67% for 4, 41.67% for 5, and 16.67% for 6.
For ""Replace All"" 8.33% responded 1, 33.33% for 2, 16.67% for 3, 16.67% for 4, 25% for 5, and 0% for 6.
For ""Automatic"" 16.67% responded 1, 33.33% for 2, 33.33% for 3, 8.33% for 4, 8.33% for 5, and 0% for 6.

Part (b) of the figure shows a stacked bar plot showing percentages of 6-point scale responses for different categories of Change Visibility. The title is ""Change Visibility"", the y-axis has 4 categories; ""Trace"", ""Pop-up"", ""No Trace"", and ""Sidebar"". The x-axis shows percentage, centered at 0, and going up to 100 percent left and right. The scale responses for 1-3 are on the left side, and 4-6 are on the right side. For “Trace” and “Pop-up”, the majority of responses are on the right side. For “No Trace” and “Sidebar” the majority of responses are on the left side.

For ""Trace"" 0% responded 1, 0% for 2, 16.67% for 3, 16.67% for 4, 25% for 5, and 41.67% for 6. 
For ""Pop-up"" 8.33% responded 1, 25% for 2, 8.33% for 3, 8.33% for 4, 16.67% for 5, and 33.33% for 6. 
For ""No Trace"" 8.33% responded 1, 33.33% for 2, 16.67% for 3, 16.67% for 4, 25% for 5, and 41.67% for 6. 
For ""Sidebar"" 50% responded 1, 10% for 2, 10% for 3, 20% for 4, 10% for 5, and 0% for 6."
images/15e11b0e326f7122d819cb95c0ad84d2a8d581c8_Image_003.jpg,"This figure is divided into two parts: (a) and (b). 

Part (a) of the figure shows a stacked bar plot showing percentages of 6-point scale responses for different categories of User Initiative. The title is ""User Initiative"", the y-axis has 5 categories; ""Toggle Suggestions"", ""No Suggestions"", ""Suggestions"", ""Replace All"", and ""Automatic"". The x-axis shows percentage, centered at 0, and going up to 100 percent left and right. The scale responses for 1-3 are on the left side, and 4-6 are on the right side. It can be seen that for “Toggle Suggestions”, “No Suggestions”, and “Suggestions”, the majority of responses are on the right side, while for the “Replace All” and “Automatic” conditions, the majority of responses are on the left side.

For ""Toggle Suggestions"" 8.33% responded 1, 0% for 2, 0% for 3, 33.33% for 4, 33.33% for 5, and 25% for 6.
For ""No Suggestions"" 0% responded 1, 8.33% for 2, 8.33% for 3, 33.33% for 4, 16.67% for 5, and 33.33% for 6.
For ""Suggestions"" 0% responded 1, 8.33% for 2, 16.67% for 3, 16.67% for 4, 41.67% for 5, and 16.67% for 6.
For ""Replace All"" 8.33% responded 1, 33.33% for 2, 16.67% for 3, 16.67% for 4, 25% for 5, and 0% for 6.
For ""Automatic"" 16.67% responded 1, 33.33% for 2, 33.33% for 3, 8.33% for 4, 8.33% for 5, and 0% for 6.

Part (b) of the figure shows a stacked bar plot showing percentages of 6-point scale responses for different categories of Change Visibility. The title is ""Change Visibility"", the y-axis has 4 categories; ""Trace"", ""Pop-up"", ""No Trace"", and ""Sidebar"". The x-axis shows percentage, centered at 0, and going up to 100 percent left and right. The scale responses for 1-3 are on the left side, and 4-6 are on the right side. For “Trace” and “Pop-up”, the majority of responses are on the right side. For “No Trace” and “Sidebar” the majority of responses are on the left side.

For ""Trace"" 0% responded 1, 0% for 2, 16.67% for 3, 16.67% for 4, 25% for 5, and 41.67% for 6. 
For ""Pop-up"" 8.33% responded 1, 25% for 2, 8.33% for 3, 8.33% for 4, 16.67% for 5, and 33.33% for 6. 
For ""No Trace"" 8.33% responded 1, 33.33% for 2, 16.67% for 3, 16.67% for 4, 25% for 5, and 41.67% for 6. 
For ""Sidebar"" 50% responded 1, 10% for 2, 10% for 3, 20% for 4, 10% for 5, and 0% for 6."
images/15e11b0e326f7122d819cb95c0ad84d2a8d581c8_Image_005.jpg,"This Figure is divided into three parts: a, b, and c.

Part (a) of this figure shows a stacked bar plot showing percentages of 5-point likert-scale responses. The title is “This text was easy to read”, the y-axis has 4 categories; ""Original"", ""Automatic"", ""Pop-up"", and ""Decoration"". The x-axis shows percentage, centered at 0, and going up to 100 percent left and right. The likert-scale responses for “Neutral” is centered, and “Disagree” and “Strongly Disagree” are on the left side, and “Agree” and “Strongly Agree” are on the right side. For all the conditions, the majority of responses are on the right side, and there is very little on the left side.

For ""Original"" 4% responded “Strongly Disagree”, 4% for “Disagree”, 24% for “Neutral”, 56% for “Agree”, and 12% for “Strongly Agree”. 
For ""Automatic"" 0% responded “Strongly Disagree”, 4% for “Disagree”, 8% for “Neutral”, 60% for “Agree”, and 28% for “Strongly Agree”.
For ""Pop-up"" 0% responded “Strongly Disagree”, 8% for “Disagree”, 12% for “Neutral”, 48% for “Agree”, and 32% for “Strongly Agree”. 
For ""Decoration"" 0% responded “Strongly Disagree”, 4% for “Disagree”, 12% for “Neutral”, 52% for “Agree”, and 32% for “Strongly Agree”.


Part (b) of this figure shows a stacked bar plot showing percentages of 5-point Likert-scale responses. The title is “I was able to understand this text well.”, the y-axis has 4 categories; ""Original"", ""Automatic"", ""Pop-up"", and ""Decoration"". The x-axis shows percentage, centered at 0, and going up to 100 percent left and right. There is a bracket indicating p<.05 significance between the “Original” and “Pop-up” plots. There is also a bracket indicating p<.05 significance between the “Original” and “Decoration” plots. The Likert-scale responses for “Neutral” is centered, and “Disagree” and “Strongly Disagree” are on the left side, and “Agree” and “Strongly Agree” are on the right side. For all conditions, the majority of responses are on the right side.

For ""Original"" 0% responded “Strongly Disagree”, 12% for “Disagree”, 20% for “Neutral”, 60% for “Agree”, and 8% for “Strongly Agree”. 
For ""Automatic"" 0% responded “Strongly Disagree”, 4% for “Disagree”, 20% for “Neutral”, 40% for “Agree”, and 36% for “Strongly Agree”.
For ""Pop-up"" 0% responded “Strongly Disagree”, 0% for “Disagree”, 12% for “Neutral”, 48% for “Agree”, and 40% for “Strongly Agree”. 
For ""Decoration"" 0% responded “Strongly Disagree”, 0% for “Disagree”, 12% for “Neutral”, 44% for “Agree”, and 44% for “Strongly Agree”.


Part (c) of this figure shows a boxplot for Comprehension Scores for four different conditions, “Original”, “Automatic”, “Pop-up”, and “Decoration”, which are on the x-axis. The y-axis is the score, and is a percentage from 0 to 100. For “Original” and “Automatic” the boxplots appear to be almost equal and most of the boxplot is between 30% and 70%. For “Pop-up”, it is higher up, with the first quartile starting at around 70%. For “Decoration” there is a wider range, the first quartile is at around 30% and the third quartile is at 100%.

The “Original” boxplot has a minimum of 0%, 1st quartile 33.33%, median 66.67%, mean 62.70%, 3rd quartile 66.67%, and a maximum of 100%.
The “Automatic” boxplot has a minimum of 0%, 1st quartile 33.33%, median 66.7%, mean 58.7%, 3rd quartile 66.67%, and a maximum of 100%.
The “Pop-up” boxplot has a minimum of 33.33%, 1st quartile 66.67%, median 66.7%, mean 76%, 3rd quartile 100%, and a maximum of 100%.
The “Decoration” boxplot has a minimum of 0%, 1st quartile 33.33%, median 66.67%, mean 60%, 3rd quartile 100%, and a maximum of 100%."
